site,id,keyword,page,title,price,original_price,discount_percent,rating,review_count,bought_past_month,is_new,shop,shop_age_years,is_ad,is_bestseller,free_shipping,url
etsy,1704926761,nightmare before christmas gifts,1,The Nightmare Before Christmas Theme Backlit Keycap Set \| Artisan Keycap Set \| Mechanical Keyboard Keycap Set \| Gift For Her,55.0,,,,,,,MaxKeycap,3.0,True,False,False,https://www.etsy.com/listing/1704926761/the-nightmare-before-christmas-theme
etsy,1541824766,nightmare before christmas gifts,1,Jack Sally Laser Engraved Tumbler: Christmas 40oz Travel Mug,72.49,,,,,,,,9.0,True,False,False,https://www.etsy.com/listing/1541824766/jack-sally-laser-engraved-tumbler
etsy,1286947763,nightmare before christmas gifts,1,Nightmare Mayor and Children Halloween Yard set,350.0,,,,,,,,5.0,True,False,False,https://www.etsy.com/listing/1286947763/nightmare-mayor-and-children-halloween
etsy,1650880609,nightmare before christmas gifts,1,Halloween Nightmare Before Christmas towels,15.0,,,,,,,NanobearByIsabel,3.0,True,False,False,https://www.etsy.com/listing/1650880609/halloween-nightmare-before-christmas
etsy,4444899005,nightmare before christmas gifts,1,"Custom Nightmare Before Christmas Book Lamp, Jack Sally Couple Gift, Halloween Romantic Night Light, Gift For Her, Gift for Him",6.92,10.99,37.0,,,,,,1.5,False,False,False,https://www.etsy.com/listing/4444899005/custom-nightmare-before-christmas-book
etsy,4525796268,nightmare before christmas gifts,1,"BOOGIEMAN Oogie Boogie Shirt, Comfort Colors Vintage Halloween Tee, Retro Heavy Metal Style Nightmare Before Christmas Oversized T-Shirt",5.99,9.98,40.0,,,,,,,False,False,False,https://www.etsy.com/listing/4525796268/boogieman-oogie-boogie-shirt-comfort
etsy,1637671627,nightmare before christmas gifts,1,"Nightmare Before Christmas Characters Stainless Steel Bowl, Spoon, Fork",17.99,,,,,,,CrownKirkIndustrial,5.0,False,False,False,https://www.etsy.com/listing/1637671627/nightmare-before-christmas-characters
etsy,1141389619,nightmare before christmas gifts,1,Jack Skellington Nightmare Before Christmas Glass Pipe Bowl Pipes,14.99,29.99,50.0,,,,,,6.0,False,False,False,https://www.etsy.com/listing/1141389619/jack-skellington-nightmare-before
etsy,1600194990,nightmare before christmas gifts,1,Bowl Cozy Made With Licensed Nightmare Before Christmas Fabric,10.0,,,,,,,Trinnyella,15.0,False,False,False,https://www.etsy.com/listing/1600194990/bowl-cozy-made-with-licensed-nightmare
etsy,4435945154,nightmare before christmas gifts,1,"Jack & Sa.lly Resin Suncatcher, Night.mare Be.fore Chri.stmas Acrylic Window Hanging, Gothic Love Gift For Her",11.52,32.0,64.0,,,,,,,False,False,False,https://www.etsy.com/listing/4435945154/jack-sally-resin-suncatcher-nightmare
etsy,1563662979,nightmare before christmas gifts,1,"Zero sweatshirt, zero shirt, Nightmare before Christmas, Jack and sally, Halloween, hoodie, spooky, custom bleach shirt",24.99,,,,,,,,8.0,True,False,False,https://www.etsy.com/listing/1563662979/zero-sweatshirt-zero-shirt-nightmare
etsy,4512574339,nightmare before christmas gifts,1,"Halloween Jack & Ghost Dog Lamp,Haunted Resin Lamp, Halloween Night Light, Handmade Epoxy Wood Lamp, Spooky Ghost Decor",61.23,136.06,55.0,,,,,Wefiart,3.0,True,False,False,https://www.etsy.com/listing/4512574339/halloween-jack-ghost-dog-lamphaunted
etsy,1052992713,nightmare before christmas gifts,1,"Before Christmas Wedding Card Box, Jack Sally Card Holder, Nightmare Halloween Wedding Decor Reception Gift, Money Box",22.5,30.0,25.0,,,,,GiftsAndWeddingCo,10.0,True,False,False,https://www.etsy.com/listing/1052992713/before-christmas-wedding-card-box-jack
etsy,1726764614,nightmare before christmas gifts,1,"40 oz Etched Nightmare Tumbler, NBC, With Handle, Halloween, Double-Walled, Stainless Steel 40oz",55.0,,,,,,,,7.0,False,False,False,https://www.etsy.com/listing/1726764614/40-oz-etched-nightmare-tumbler-with
etsy,4553770331,nightmare before christmas gifts,1,"Nightmare Before Christmas Window Decor, Lock Shock And Barrel Bathtub Scene Acrylic Suncatcher, Spooky Tim Burton Faux Stained Glass Art",11.52,32.0,64.0,,,,,KATIETAYLORSTORE,,True,False,False,https://www.etsy.com/listing/4553770331/nightmare-before-christmas-window-decor
etsy,4317222837,nightmare before christmas gifts,1,Jack and Sally hanging kitchen hand towels New,9.97,,,,,,,Grannyscountryshop,5.0,False,False,False,https://www.etsy.com/listing/4317222837/jack-and-sally-hanging-kitchen-hand
etsy,1868813491,nightmare before christmas gifts,1,"Nightmare Before Christmas Clock, Jack Skellington, Nightmare Before Christmas Decor, Jack and Sally, Halloween Clock",25.5,51.0,50.0,,,,,EnjoyYourTimepiece,1.5,False,False,False,https://www.etsy.com/listing/1868813491/nightmare-before-christmas-clock-jack
etsy,926002718,nightmare before christmas gifts,1,Nightmare Before Christmas inspired ombré glass vase,54.95,,,,,,,AubreysGlassBeyond,11.0,False,False,False,https://www.etsy.com/listing/926002718/nightmare-before-christmas-inspired
etsy,4458496202,nightmare before christmas gifts,1,"Personalized Jack Skellington Nightmare Before Christmas Purse Charm or Keychain: Initial Charm, Birthstone",9.99,,,,,,,,13.0,False,False,False,https://www.etsy.com/listing/4458496202/personalized-jack-skellington-nightmare
etsy,4543149045,nightmare before christmas gifts,1,"Personalized Nightmare Before Christmas Blanket, Custom Jack Skellington Sally Zero Throw Blanket, Disney Halloween Christmas Birthday Gift",9.99,14.27,30.0,,,,,,2.0,False,False,False,https://www.etsy.com/listing/4543149045/personalized-nightmare-before-christmas
etsy,4543227970,nightmare before christmas gifts,1,"Jack Skellington Cardigan, Nightmare Before Christmas Cardigan, Jack And Sally Christmas Cardigan, Halloween Party Tee, Christmas Gift",36.57,73.14,50.0,,,,,,,True,False,False,https://www.etsy.com/listing/4543227970/jack-skellington-cardigan-nightmare
etsy,4323759736,nightmare before christmas gifts,1,"Custom Halloween Mama Sweatshirt, Spooky Family Names",13.65,39.0,65.0,,,,,,1.5,True,False,False,https://www.etsy.com/listing/4323759736/custom-halloween-mama-sweatshirt-spooky
etsy,4403164705,nightmare before christmas gifts,1,Custom Hand Painted Cel Shaded Nightmare Before Christmas Cosplay Converse All Star Shoes,136.0,170.0,20.0,,,,,TheCosplayCollective,3.0,True,False,False,https://www.etsy.com/listing/4403164705/custom-hand-painted-cel-shaded-nightmare
etsy,4392451422,nightmare before christmas gifts,1,"Nightmare Before Christmas Jack Sally Zero Oogie 4"" Lilo & Stitch Salt and Pepper Shakers Hand Painted Ceramic",29.08,34.21,15.0,,,,,,4.0,False,False,False,https://www.etsy.com/listing/4392451422/nightmare-before-christmas-jack-sally
etsy,657089665,nightmare before christmas gifts,1,"Personalized Electronic Nightmare Before Christmas Music Box ANY SONG, Jewelry Box, Hand Made Wood Music Box, Custom Song",168.0,,,,,,,,12.0,True,False,False,https://www.etsy.com/listing/657089665/personalized-electronic-nightmare-before
etsy,4386266265,nightmare before christmas gifts,1,40oz Jack Sally and Friends NBC Laser Engraved Tumbler - Nightmare Xmas,53.95,65.0,17.0,,,,,CraftyAFDesignslaser,2.0,False,False,False,https://www.etsy.com/listing/4386266265/40oz-jack-sally-and-friends-nbc-laser
etsy,1246419011,nightmare before christmas gifts,1,Nightmare Before Christmas Styled Name Plate 3d Printed,26.99,,,,,,,MagicKeyCreations,4.0,False,False,False,https://www.etsy.com/listing/1246419011/nightmare-before-christmas-styled-name
etsy,4540741583,nightmare before christmas gifts,1,"Jack Skellington Clock, Nightmare Before Christmas Decor, Spooky Wall Clock, Halloween Gift",11.0,22.0,50.0,,,,,12zebras,2.0,False,False,False,https://www.etsy.com/listing/4540741583/jack-skellington-clock-nightmare-before
etsy,513917758,nightmare before christmas gifts,1,Nightmare Before Christmas Framed Art Print set. Jack Skellington and Sally. Signed By Artist Chris Oz Fulton,38.4,48.0,20.0,,,,,ChrisOzFulton,12.0,False,False,False,https://www.etsy.com/listing/513917758/nightmare-before-christmas-framed-art
etsy,1102590342,nightmare before christmas gifts,1,Nightmare Before Christmas Lightbox: Jack Skellington Shadow Box Decor,27.0,,,,,,,MooreThanJustABook,5.0,False,False,False,https://www.etsy.com/listing/1102590342/nightmare-before-christmas-lightbox-jack
etsy,4333899944,nightmare before christmas gifts,1,"Haunted Mansion Inspired Wrapping Paper: Nightmare Before Christmas Inspired, Double-Sided",28.0,,,,,,,,2.5,True,False,False,https://www.etsy.com/listing/4333899944/haunted-mansion-wrapping-paper-nightmare
etsy,1790995020,nightmare before christmas gifts,1,"Embroidered Trio Of Terror Lock Shock Barrel Sweatshirt, The Nightmare Before Christmas Embroidery Sweater, Spooky Trip",55.2,69.0,20.0,,,,,SunsetStores,3.0,True,False,False,https://www.etsy.com/listing/1790995020/embroidered-disney-trio-of-terror-lock
etsy,1074753058,nightmare before christmas gifts,1,Nightmare Before Christmas Folded Book Art - Jack Skellington - Halloween Decor - Unique Gifts - Book Sculpture - Book Origami,49.99,,,,,,,BlueAnchorBooktique,4.0,True,False,False,https://www.etsy.com/listing/1074753058/nightmare-before-christmas-folded-book
etsy,4397062149,nightmare before christmas gifts,1,Xmas Couple Glow in the Dark 40oz tumbler - Stainless Steel - Christmas Before Cup,36.71,48.95,25.0,,,,,,2.0,False,False,False,https://www.etsy.com/listing/4397062149/xmas-couple-glow-in-the-dark-40oz
etsy,1846928727,nightmare before christmas gifts,1,Nightmare Before Christmas Basket,295.0,,,,,,,EndlesscreativStudio,2.5,True,False,False,https://www.etsy.com/listing/1846928727/nightmare-before-christmas-easter-crate
etsy,4412744510,nightmare before christmas gifts,1,Nightmare Before Christmas Engraved Owala Bottle – Jack & Sally Halloween Cup – Tim Burton Gothic Stainless Cup 16oz 24oz 32oz 40oz ⸻,79.0,,,,,,,,,False,False,False,https://www.etsy.com/listing/4412744510/nightmare-before-christmas-engraved
etsy,4522102234,nightmare before christmas gifts,1,"Nightmare Christmas Laser Engraved Tumbler, Jack Sally Inspired Cup, Halloween Christmas Water Bottle",48.0,60.0,20.0,,,,,,4.0,False,False,False,https://www.etsy.com/listing/4522102234/nightmare-christmas-laser-engraved
etsy,1330280843,nightmare before christmas gifts,1,Nightmare Before Christmas Slate Coasters: Mix & Match Set,20.48,,,,,,,BrassEngine,13.0,False,False,False,https://www.etsy.com/listing/1330280843/nightmare-before-christmas-slate
etsy,97290133,nightmare before christmas gifts,1,The Nightmare Before Christmas Duck,150.0,,,,,,,ThePropsShop,14.0,False,False,False,https://www.etsy.com/listing/97290133/the-nightmare-before-christmas-duck
etsy,1803428765,nightmare before christmas gifts,1,Stanley \| disney \| nightmare before christmas \| jack \| sally \|laser engraved \| etched \| tumbler\| 40oz \| quencher \|,125.0,,,,,,,SSEtching,2.0,False,False,False,https://www.etsy.com/listing/1803428765/stanley-disney-nightmare-before
etsy,4337465996,nightmare before christmas gifts,1,"Jack Skellington and Sally Tis The Season Christmas Shirt, Nightmare Christmas Shirt, Jack And Sally Xmas Shirt, Jack And Sally Couple Shirt",6.98,12.7,45.0,,,,,,1.5,True,False,False,https://www.etsy.com/listing/4337465996/jack-skellington-and-sally-tis-the
etsy,4532089992,nightmare before christmas gifts,1,"Nightmare Before Christmas Characters Halloween Shirt, Disney Jack Sally Oogie Matching T-shirt, Disneyland Spooky Family Vacation Tee",5.49,11.68,53.0,,,,,,1.0,True,False,False,https://www.etsy.com/listing/4532089992/nightmare-before-christmas-characters
etsy,1706903547,nightmare before christmas gifts,1,Nightmare Before Christmas Stanley Tumbler: 40 Oz Engraved Travel Mug,124.2,138.0,10.0,,,,,,3.0,False,False,False,https://www.etsy.com/listing/1706903547/nightmare-before-christmas-stanley
etsy,4534390999,nightmare before christmas gifts,2,"Huggy Wuggy Resin Lamp, Poppy Playtime Night Light, Horror Game Decor, Creepy Monster Lamp, Jack Skellington, Nightmare Before Christmas",54.89,99.8,45.0,4.8,3600,,,ResinEpic,3,True,False,False,https://www.etsy.com/listing/4534390999/jack-skellington-resin-lamp-nightmare
etsy,1510218836,nightmare before christmas gifts,2,Nightmare Before Christmas Pumpkin Tree Door Cover \| Halloween Decor \| Halloween Front Door Decor \| Halloween Door Decor,54.98,,,4.9,1500,,,DoorFoto,7,True,False,False,https://www.etsy.com/listing/1510218836/nightmare-before-christmas-pumpkin-tree
etsy,1639266845,nightmare before christmas gifts,2,I Can Conquer The World Jack And Sally Vintage Wall Art – Personalized Nightmare Before Christmas Wedding Or Engagement Gift Home Decor,18.72,20.34,8.0,4.7,2600,,,,10,False,False,False,https://www.etsy.com/listing/1639266845/i-can-conquer-the-world-jack-and-sally
etsy,1584084428,nightmare before christmas gifts,2,Jack and Sally NMBC Nightmare Before Christmas Shoulder Handbag,50.96,,,4.7,113,,,,3,False,False,False,https://www.etsy.com/listing/1584084428/jack-and-sally-nmbc-nightmare-before
etsy,1804195105,nightmare before christmas gifts,2,The Nightmare Before Christmas Music Box Lamp 3D Light Theme Music Chest Wooden Engraved Handmade Vintage Gift Custom Engraved LED Light,142.66,,,4.7,4800,,,NatureTreeDesign,5,False,False,False,https://www.etsy.com/listing/1804195105/the-nightmare-before-christmas-music-box
etsy,861397520,nightmare before christmas gifts,2,The Nightmare Before Christmas \| Oogie Boogie's dice \| Halloween \| Glow in the Dark Skull dice,18.0,,,4.9,1800,,,GamePLA,6,False,False,False,https://www.etsy.com/listing/861397520/the-nightmare-before-christmas-oogie
etsy,4492550285,nightmare before christmas gifts,2,Disney The Nightmare Before Christmas Sculpted Relief Book Nook Jack Skellington and Sally.,15.56,19.95,22.0,4.9,599,,,,17,False,False,False,https://www.etsy.com/listing/4492550285/disney-the-nightmare-before-christmas
etsy,1633515150,nightmare before christmas gifts,2,"The Nightmare Before Christmas Low Top Shoes Sneakers, Personalized Custom Kids, and Adult",61.35,100.57,39.0,4.8,162,,,,5,False,False,False,https://www.etsy.com/listing/1633515150/the-nightmare-before-christmas-low-top
etsy,722599392,nightmare before christmas gifts,2,"I'm A Nightmare Before Coffee Spoon, Small or Large Tablespoon size, Jack Skellington Christmas Gift, Option to Personalize with Name",11.77,15.7,25.0,4.9,21300,,,cornercraftshop,15,False,False,False,https://www.etsy.com/listing/722599392/im-a-nightmare-before-coffee-spoon-small
etsy,4540636883,nightmare before christmas gifts,2,24oz Nightmare Before Christmas Tumbler \| Oogie Boogie Inspired \| Jack and Sally Inspired \| Halloween Cup \| Zero Inspired \| Jack Skellington,36.0,,,,,,,MagicalLittleCupCo,,False,False,False,https://www.etsy.com/listing/4540636883/24oz-nightmare-before-christmas-tumbler
etsy,627889787,nightmare before christmas gifts,2,"Personalized Nightmare Before Christmas Music Box: Jack and Sally, This Is Halloween",29.99,,,4.9,7400,,,QuetzalStudio,9,False,False,False,https://www.etsy.com/listing/627889787/personalized-nightmare-before-christmas
etsy,1004856812,nightmare before christmas gifts,2,Nightmare Before Christmas Inspired Engraved Bamboo Utensil Set/Limited Number/ Utensil Holder has been discontinued by supplier,20.0,,,,,,,WhatsYourInnerGeek,6,False,False,False,https://www.etsy.com/listing/1004856812/nightmare-before-christmas-inspired
etsy,4543080247,nightmare before christmas gifts,2,"Disney 2 Dinner Plate NightMare Before Christmas Jack and Sally , NEW plate",35.0,,,4.9,143,,,,5,False,False,False,https://www.etsy.com/listing/4543080247/disney-nightmare-before-christmas-jack
etsy,4537807605,nightmare before christmas gifts,2,Nightmare Before Christmas Haunted Mansion Canvas set gift Tim Burton Disney,90.0,,,,,,,PaperTrailPrintStore,,False,False,False,https://www.etsy.com/listing/4537807605/nightmare-before-christmas-haunted
etsy,4345261847,nightmare before christmas gifts,2,"Jack and Sally Decorative License Plate Frame, Nightmare Before Christmas Inspired Car Accessory",36.95,,,4.9,240,,,,5,False,False,False,https://www.etsy.com/listing/4345261847/jack-and-sally-metal-license-plate-frame
etsy,4375816684,nightmare before christmas gifts,2,"Nightmare Before Wooden Box Lamp, Horror Movie Characters Inspired Handmade Wooden Night Light, Oogie Boogie Wooden Lamp, Halloween Gifts",41.03,63.12,35.0,4.7,284,,,MOCSHOPGB,5,True,False,False,https://www.etsy.com/listing/4375816684/nightmare-before-wooden-box-lamp-horror
etsy,4546632228,nightmare before christmas gifts,2,Disney’s Tim Burton The Nightmare Before Christmas Jack Skellington Ceramic cookie jar/canister hand painted with skeletons all Around!,47.7,53.0,10.0,4.9,197,,,UniquefindsbynancyUS,1,False,False,False,https://www.etsy.com/listing/4546632228/disneys-tim-burton-the-nightmare-before
etsy,4402099876,nightmare before christmas gifts,2,"Personalized Nightmare Couple Married Glass Ornament, Jack and Sally Wedding Anniversary, Jack and Sally Engagement, Disney Wedding Ornament",8.57,12.99,34.0,4.7,1500,,,,5,False,False,False,https://www.etsy.com/listing/4402099876/personalized-nightmare-couple-married
etsy,1800490551,nightmare before christmas gifts,2,"Jack Skellington Halloween Starry Night Home Decor, Nightmare Before Lover Gift, Jack and Sally Vintage Poster, Full Moon Wall Art",13.0,20.0,35.0,4.8,2500,,,,17,False,False,False,https://www.etsy.com/listing/1800490551/jack-skellington-halloween-starry-night
etsy,4550193571,nightmare before christmas gifts,2,"Embroidered Nightmare Before Christmas Characters Sweatshirt, Vintage Magical Land Halloween Shirt, Matching Family Crewneck, Holiday Trip",46.99,,,4.9,4900,,,ZanKow,3,False,False,False,https://www.etsy.com/listing/4550193571/embroidered-nightmare-before-christmas
etsy,662710885,nightmare before christmas gifts,2,"Personalized Nightmare Before Christmas Whiskey Glass Set: Engraved Bourbon Glasses, Oak Box",28.52,40.75,30.0,4.9,2800,,,BestWeddingDecor,10,False,False,False,https://www.etsy.com/listing/662710885/personalized-nightmare-before-christmas
etsy,4551728577,nightmare before christmas gifts,2,"17"" Padded Hot Tools Organizer Bag ~ NBC Nightmare Before Christmas",36.99,,,,,,,CarriedInStyleBags,6,False,False,False,https://www.etsy.com/listing/4551728577/17-padded-hot-tools-organizer-bag-nbc
etsy,1249106580,nightmare before christmas gifts,2,16 Color Nightmare Before Christmas Jack Skellington LED Acrylic Light Disney World Disneyland,24.95,,,4.9,1800,,,KimsACSFundraiser,6,False,False,False,https://www.etsy.com/listing/1249106580/16-color-nightmare-before-christmas-jack
etsy,4312660338,nightmare before christmas gifts,2,"Comfort Colors® The Nightmare Before Christmas Shirt, Jack Sally Zero Tee, Halloween Boogieman Shirt, Boogie's Boys Shirt, Scary Halloween",10.0,18.18,45.0,4.9,13600,,,,3,True,False,False,https://www.etsy.com/listing/4312660338/comfort-colors-the-nightmare-before
etsy,876795936,nightmare before christmas gifts,2,"Jack Skellington Nightmare Before Christmas Cheese Board with Engraved Knife Set Cutting Wood Board, Kitchen Decor, Housewarming gift",43.87,58.49,25.0,4.9,21300,,,cornercraftshop,15,True,False,False,https://www.etsy.com/listing/876795936/jack-skellington-nightmare-before
etsy,4312025973,nightmare before christmas gifts,2,"Nightmare Before Christmas Sweatshirt, Barrel Lock Shock Halloween Party Hoodie, Halloween Horror Movie Pullover, Oogie Boogie Sweater",26.46,54.0,51.0,4.9,738,,,DanteTeeUS,5,True,False,False,https://www.etsy.com/listing/4312025973/nightmare-before-christmas-sweatshirt
etsy,1807405645,nightmare before christmas gifts,2,"The Nightmare Before Christmas, Small Functional Sally Jars, Deadly NightShade, Worms Wort, Frogs Breath, Sally Jars 1-3pc jars, decorations",18.0,,,,,,,LizzDellMarr,5,False,False,False,https://www.etsy.com/listing/1807405645/the-nightmare-before-christmas-small
etsy,1737420026,nightmare before christmas gifts,2,The Nightmare Before Christmas High Top Canvas Shoes Custom Sneakers,60.85,110.63,45.0,4.8,220,,,,4,False,False,False,https://www.etsy.com/listing/1737420026/the-nightmare-before-christmas-high-top
etsy,4535149619,nightmare before christmas gifts,2,"Oogie Boogie Embroidered Socks, Nightmare Before Christmas Inspired Crew Socks, Halloween Gift, One Pair of Embroidered Socks (2 Socks)",20.0,,,4.9,57,,,,6,False,False,False,https://www.etsy.com/listing/4535149619/oogie-boogie-embroidered-socks-nightmare
etsy,1195304605,nightmare before christmas gifts,2,The Nightmare Before Christmas Jack and Sally,14.5,,,4.9,756,,,,11,False,False,False,https://www.etsy.com/listing/1195304605/the-nightmare-before-christmas-jack-and
etsy,1078769918,nightmare before christmas gifts,2,Personalized Nightmare Before Christmas Blanket \| Frame Style Border \| Embroidery \| Baby Shower Gift \| Halloween Cotton Fabric Stained Glass,18.99,19.99,5.0,4.9,5000,,,SewBeautifulBlankets,6,False,False,False,https://www.etsy.com/listing/1078769918/personalized-nightmare-before-christmas
etsy,1824642956,nightmare before christmas gifts,2,Disney Nightmare Before Christmas Charm Set for Pandora bracelet,105.0,140.0,25.0,4.8,281,,,SuenFineJewelry,3,False,False,False,https://www.etsy.com/listing/1824642956/disney-nightmare-before-christmas-charm
etsy,4313071954,nightmare before christmas gifts,2,Glow in the Dark Jack and Sally Necklace: Nightmare Before Christmas Gothic Pendant,24.95,,,,,,,RibbitCustoms,7,False,False,False,https://www.etsy.com/listing/4313071954/glow-in-the-dark-jack-and-sally-necklace
etsy,4402583317,nightmare before christmas gifts,2,Spiral Nightmare Before Christmas Inspired Wrapping Paper \| Goth Gift Wrap for Spooky Gifts,15.0,,,4.9,424,,,,5,False,False,False,https://www.etsy.com/listing/4402583317/spiral-nightmare-before-christmas
etsy,1332795331,nightmare before christmas gifts,2,"Halloween Town Woven Throw Blanket: Custom Name, Nightmare Before Christmas",56.4,94.0,40.0,4.9,1800,,,,4,False,False,False,https://www.etsy.com/listing/1332795331/halloween-town-woven-throw-blanket
etsy,4384640944,nightmare before christmas gifts,2,Jack Skellington Book Nook - Nightmare Before Christmas,34.0,,,4.9,650,,,KLPDesignsStudio,3,False,False,False,https://www.etsy.com/listing/4384640944/jack-skellington-book-nook-nightmare
etsy,4542489339,nightmare before christmas gifts,2,Halloween Jack From Nightmare Before Christmas - Character Embroidered Rhinestone Keychain,29.99,,,,,,,TrendingRCreations,1,False,False,False,https://www.etsy.com/listing/4542489339/halloween-jack-from-nightmare-before
etsy,4547537823,nightmare before christmas gifts,2,Custom Polly Pocket Halloween Nightmare Before Christmas \| Hand painted \| Miniature,249.99,,,,,,,UnikueBySarahCrafts,1,False,False,False,https://www.etsy.com/listing/4547537823/custom-polly-pocket-halloween-nightmare
etsy,1816621229,nightmare before christmas gifts,2,"3D Printed Nightmare Before Christmas Decoration — Electric LED Candle Lit Jack Skellington, Halloween Home Decor, Gothic Gift",24.0,,,,,,,FullmoonImaginations,5,False,False,False,https://www.etsy.com/listing/1816621229/nightmare-before-christmas-electric
etsy,4367212577,nightmare before christmas gifts,2,"Zero Ghost Dog Wine Bottle Stopper, Disney, Wine Gift, The Nightmare Before Christmas",14.94,,,4.9,859,,,GulfCoasters,15,False,False,False,https://www.etsy.com/listing/4367212577/zero-ghost-dog-wine-bottle-stopper
etsy,4525695403,nightmare before christmas gifts,2,Nightmare before Christmas Inspired Beaded Pens,14.95,23.0,35.0,,,,,,1,False,False,False,https://www.etsy.com/listing/4525695403/nightmare-before-christmas-inspired
etsy,1306751162,nightmare before christmas gifts,2,Nightmare Before Christmas Candle Holder,40.0,,,,,,,HappiestPlaceToShop,5,False,False,False,https://www.etsy.com/listing/1306751162/nightmare-before-christmas-candle-holder
etsy,1338631446,nightmare before christmas gifts,2,Handmade Kimekomi Ornament made with Nightmare Before Christmas Black White Fabric with Jack Skellington Sally Lock Shock Barrel Gift,23.5,,,,,,,PNWFabricrafts,5,False,False,False,https://www.etsy.com/listing/1338631446/handmade-kimekomi-ornament-made-with
etsy,4552099865,nightmare before christmas gifts,2,"Oogie Boogie Halloween Satin Pajamas, The Nightmare Before Christmas Sleepwear, Spooky Green Character PJs, Disney Vacation Loungewear",8.09,12.45,35.0,4.8,21,,,,,False,False,False,https://www.etsy.com/listing/4552099865/oogie-boogie-halloween-satin-pajamas-the
etsy,4557093470,nightmare before christmas gifts,2,Embroidered Bone Daddy's Jingle Juice Sweatshirt\| Nightmare Before Christmas Sweatshirt,33.96,39.95,15.0,,,,,,5,False,False,False,https://www.etsy.com/listing/4557093470/embroidered-bone-daddys-jingle-juice
etsy,4531284656,nightmare before christmas gifts,2,Oogie Boogie Can Holder \| 12oz Soda Can hlder Desk Novelty \| 3D Printed Nightmare Before Christmas \| Halloween Christmas Gift,30.0,,,,,,,,,False,False,False,https://www.etsy.com/listing/4531284656/oogie-boogie-can-holder-12oz-soda-can
etsy,1155102032,nightmare before christmas gifts,2,Nightmare Before Christmas Dice Bag: Handmade Drawstring Pouch,22.0,,,4.9,98,,,PawprintPattern,4,False,False,False,https://www.etsy.com/listing/1155102032/nightmare-before-christmas-dice-bag
etsy,1887477507,nightmare before christmas gifts,2,"Nightmare Before Christmas Inspired/Personalized Resin Pens/Custom Name/Jack,Sally&Zero/Handmade",9.99,,,4.9,107,,,MerakiByMela,4,False,False,False,https://www.etsy.com/listing/1887477507/nightmare-before-christmas
etsy,4541786819,nightmare before christmas gifts,2,"Halloween nightmare Shaker Badge Reel, nightmare before Christmas Design 3d printed nurse doctor hospital cute",14.0,,,4.9,369,,,BadgeBlissCreations,,False,False,False,https://www.etsy.com/listing/4541786819/halloween-nightmare-shaker-badge-reel
etsy,1546780891,nightmare before christmas gifts,3,Nightmare Before Christmas Halloween cutout and yard sign,48.0,,,,,,,,4,True,False,False,https://www.etsy.com/listing/1546780891/nightmare-before-christmas-halloween
etsy,4532525176,nightmare before christmas gifts,3,"Jack Skellington Embroidered Hand Towel, Disney Nightmare Before Christmas",17.0,,,,,,,Mimimademonday,6,False,False,False,https://www.etsy.com/listing/4532525176/jack-skellington-embroidered-hand-towel
etsy,4537525248,nightmare before christmas gifts,3,"Personalized Jack and Sally Nightmare Before Christmas Leather Handbag, Skellington Handbag, Skellington Wallet, Custom Bag, Halloween Gift",24.5,35.0,30.0,,,,,CuttyUS,,False,False,False,https://www.etsy.com/listing/4537525248/personalized-jack-and-sally-nightmare
etsy,4551449254,nightmare before christmas gifts,3,"Personalized Nightmare Before Christmas All Characters Baseball Jersey, Custom Jack Skellington Sally Oogie Boogie Shirt, Halloween Gifts",10.5,15.0,30.0,,,,,Remonafines,,True,False,False,https://www.etsy.com/listing/4551449254/personalized-nightmare-before-christmas
etsy,1865623103,nightmare before christmas gifts,3,Oogie Boogie ID Pouch: Nightmare Before Christmas Pocket Wallet,15.95,,,,,,,BlackCatSewingShoppe,4,False,False,False,https://www.etsy.com/listing/1865623103/oogie-boogie-id-pouch-nightmare-before
etsy,4478518561,nightmare before christmas gifts,3,"The Nightmare Before Christmas Porch Decor,Oogie Boogie Metal Porch Ornaments,Spooky Cute Nightmare Before Christmas Metal Art,Door Decor",17.29,34.59,50.0,,,,,BTTOFinds,5,False,False,False,https://www.etsy.com/listing/4478518561/the-nightmare-before-christmas-porch
etsy,1766569581,nightmare before christmas gifts,3,Enchanted Disney Treasures The Nightmare Before Christmas Amethyst Engagement Ring Stylish Spooky Ring Stackable Ring Beautiful Modern Ring,94.34,99.31,5.0,,,,,,3,False,False,False,https://www.etsy.com/listing/1766569581/enchanted-disney-treasures-the-nightmare
etsy,640662674,nightmare before christmas gifts,3,Jack and Sally Nightmare Before Christmas Coin Purse,18.0,,,,,,,JensSewing,13,False,False,False,https://www.etsy.com/listing/640662674/jack-and-sally-nightmare-before
etsy,1637615799,nightmare before christmas gifts,3,"The Nightmare Before Christmas High Top Shoes Sneakers, Personalized Custom Kids, and Adult",61.32,100.52,39.0,,,,,,5,False,False,False,https://www.etsy.com/listing/1637615799/the-nightmare-before-christmas-high-top
etsy,4328787386,nightmare before christmas gifts,3,Halloween Anniversary Gift Personalized Champagne Flutes in Engraved Wood Box or Sally And Jack Wedding champagne gift set without Box,36.22,48.3,25.0,,,,,weddingdecor555,10,False,False,False,https://www.etsy.com/listing/4328787386/halloween-anniversary-gift-personalized
