site,ok,status,title,brand_or_shop,price,currency,original_price,discount_percent,rating,review_count,is_bestseller,favorites,materials,dimensions,ships_from,availability,is_ad,free_shipping,source,url,image_url
etsy,,,Hand Painted Decorative Trinket Boxes YOU Choose Dotted Mandala Dot Art Funky Boho Box,,28.95,USD,,,,1771,True,,,,,,True,True,ornaments-and-accents,https://www.etsy.com/listing/1097660868/hand-painted-decorative-trinket-boxes,https://i.etsystatic.com/5249996/c/2797/1776/0/0/il/824425/3432942574/il_340x270.3432942574_2m7c.jpg
etsy,,,Hanging Wicker Bells with Chains,,29.5,USD,,,,664,False,,,,,,False,False,ornaments-and-accents,https://www.etsy.com/listing/4532975277/hanging-wicker-bells-with-chains,https://i.etsystatic.com/14073514/r/il/041e40/8263116285/il_340x270.8263116285_l2b4.jpg
etsy,,,Aspen Birch Trees carved Heart Personalized HANDPAINTED WOOD SLICE Ornament Love Friendship,,28.0,USD,,,,229,True,,,,,,False,True,ornaments-and-accents,https://www.etsy.com/listing/1370560636/aspen-birch-trees-carved-heart,https://i.etsystatic.com/35673883/c/2667/2119/0/649/il/944fdf/4529634311/il_340x270.4529634311_bp6g.jpg
etsy,,,"Enesco Skiing Garfield Ornament, Vintage Christmas Decor, 1981 Ceramic Cartoon Cat with Santa Hat on Skis, Gift for Collector, Holiday Decor",,20.0,USD,,,,3898,True,,,,,,False,False,ornaments-and-accents,https://www.etsy.com/listing/4555485517/enesco-skiing-garfield-ornament-vintage,https://i.etsystatic.com/13451824/r/il/2ce2f0/8427387581/il_340x270.8427387581_phca.jpg
etsy,,,"Vintage Jeweled Fruit Christmas Ornaments x 8 Italy Florentine 1960s Apple, Orange, Banana, Pear Plastic",,32.0,USD,,,,517,True,,,,,,False,False,ornaments-and-accents,https://www.etsy.com/listing/4525700922/vintage-jeweled-fruit-christmas,https://i.etsystatic.com/26875371/c/1358/1358/310/273/il/335a73/8210872767/il_340x270.8210872767_tsvd.jpg
etsy,,,Lake Michigan Sunset Ornament - Hand Painted Original Watercolor Mini Painting in Glass Frame,,22.0,USD,,,,1659,False,,,,,,False,False,ornaments-and-accents,https://www.etsy.com/listing/4557706017/lake-michigan-sunset-ornament-hand,https://i.etsystatic.com/5432725/c/1785/1785/219/749/il/2469fa/8443859795/il_340x270.8443859795_ahkj.jpg
etsy,,,"The ""Night Creeper"" Life Size Outdoor Halloween Grave Yard Skeleton",,35.1,USD,39.0,10.0,,345,True,,,,,,False,False,ornaments-and-accents,https://www.etsy.com/listing/634962544/the-night-creeper-life-size-outdoor,https://i.etsystatic.com/15242534/c/1080/858/0/420/il/fa7fd9/2594026353/il_340x270.2594026353_l2ta.jpg
etsy,,,Primitive Christmas / Winter Faux Feather Tree Nearly 3 Feet Tall Double Feather Tree in Hand painted and Distressed Wood Block,,89.99,USD,,,,608,True,,,,,,False,False,ornaments-and-accents,https://www.etsy.com/listing/111760962/primitive-christmas-winter-faux-feather,https://i.etsystatic.com/7054717/r/il/fc630e/3455478643/il_340x270.3455478643_6m0y.jpg
etsy,,,Handmade Sea Glass Acorns: NATURAL Cap Decorative Ornaments,,17.0,USD,,,,4413,True,,,,,,False,True,ornaments-and-accents,https://www.etsy.com/listing/4392797328/handmade-sea-glass-acorns-natural-cap,https://i.etsystatic.com/6454217/r/il/b57f2c/7321923324/il_340x270.7321923324_i1gk.jpg
etsy,,,vintage black african girl Christmas angel tree topper ornament,,58.0,USD,,,,4650,False,,,,,,False,False,ornaments-and-accents,https://www.etsy.com/listing/4558165789/large-black-african-christmas-angel-tree,https://i.etsystatic.com/6029295/c/2142/2142/34/857/il/56ee09/8447183713/il_340x270.8447183713_ipre.jpg
etsy,,,"Felt Holly Garland with Twine Thread, Fair Trade Garland, Wall Hangings, Felt Christmas Decor, Furnace Decoration",,31.49,USD,34.99,10.0,,8820,True,,,,,,False,False,ornaments-and-accents,https://www.etsy.com/listing/1815259637/felt-holly-garland-with-twine-thread,https://i.etsystatic.com/25837545/r/il/3a6d05/6424721363/il_340x270.6424721363_rzcf.jpg
etsy,,,Handmade 24K gold plated Golden Gate bridge hand decorated Swarovski crystals interior table décor figurine premium gift San Francisco Icon,,32.95,USD,,,,1277,False,,,,,,False,False,ornaments-and-accents,https://www.etsy.com/listing/772678677/handmade-24k-gold-plated-golden-gate,https://i.etsystatic.com/19597333/c/2654/2110/215/431/il/072c84/2210126427/il_340x270.2210126427_1zs1.jpg
etsy,,,Knitted Christmas Stockings Red IVORY Green Fun Snowflake Family with Pets Cat Mouse Meow and Dog Bone Woof Knit Personalized Embroidered,,27.22,USD,,,,73045,True,,,,,,False,False,ornaments-and-accents,https://www.etsy.com/listing/113623628/knitted-christmas-stockings-red-ivory,https://i.etsystatic.com/5703048/r/il/b6f2a9/6517114660/il_340x270.6517114660_md4e.jpg
etsy,,,Set of 5 Assorted Rectangular Wooden Serving Trays with Rope Handles,,349.95,USD,,,,3066,False,,,,,,True,True,indoor-planters,https://www.etsy.com/listing/4474004488/set-of-5-assorted-rectangular-wooden,https://i.etsystatic.com/29688350/r/il/d53841/7941413756/il_340x270.7941413756_jhlv.jpg
etsy,,,whimsical Planter pair,,403.75,USD,475.0,15.0,,882,False,,,,,,True,True,indoor-planters,https://www.etsy.com/listing/4394756021/whimsical-planter-pair,https://i.etsystatic.com/14150685/r/il/774dc6/7333756560/il_340x270.7333756560_p311.jpg
etsy,,,Vintage Clay Pot Black and Grey Large / Medium (Free Shipping),,188.99,USD,,,,2485,False,,,,,,True,True,indoor-planters,https://www.etsy.com/listing/1233410058/vintage-clay-pot-black-and-grey-large,https://i.etsystatic.com/7325042/r/il/85f1b7/8417254429/il_340x270.8417254429_899i.jpg
etsy,,,"Acrylic GHOST Planter Pot, Mid Century Modern Decor, For Indoor Plants, Sizes 4"", 10"", 12"" & 14""",,48.75,USD,75.0,35.0,,768,False,,,,,,True,True,indoor-planters,https://www.etsy.com/listing/838673334/acrylic-ghost-planter-pot-mid-century,https://i.etsystatic.com/22055538/c/1438/1141/0/208/il/6a530d/6018152603/il_340x270.6018152603_4cta.jpg
etsy,,,Small Turquoise and Purple Soda Fired Planter - Petite Planter with Drainage,,50.0,USD,,,,134,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/4556934419/small-turquoise-and-purple-soda-fired,https://i.etsystatic.com/6761155/c/1252/1252/262/0/il/f94983/8390397370/il_340x270.8390397370_g4jw.jpg
etsy,,,Vintage ceramic planter \| Art Nouveau flower pot with relief decoration \| Art Nouveau plant container,,84.34,USD,,,,1126,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/4557582690/vintage-ceramic-planter-art-nouveau,https://i.etsystatic.com/10355972/c/2941/2941/16/29/il/91a933/8442779957/il_340x270.8442779957_klab.jpg
etsy,,,Vanilla Blend Handmade Pottery Planter with drainage,,34.5,USD,,,,5224,False,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/4387024087/earthy-blends-indoor-planters-ceramic,https://i.etsystatic.com/5153540/r/il/17a0a0/7767722871/il_340x270.7767722871_l3ow.jpg
etsy,,,"TOT with a Drink Cozy Planter Pot Coffee Lover Planter Cute Coffee Decor Plant Gift for Her, Him, and Plant Lover Clear Pots with Drainage",,21.99,USD,,,,2183,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1819834840/tot-with-a-drink-cozy-planter-pot-coffee,https://i.etsystatic.com/43870102/r/il/885250/6470341076/il_340x270.6470341076_yshx.jpg
etsy,,,"Hand Painted Vintage Scene Terracotta Planter, Home Decor, 6 Inch",,21.99,USD,,,,1741,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/4478461999/hand-painted-vintage-scene-terracotta,https://i.etsystatic.com/8230526/r/il/097b5f/7896009285/il_340x270.7896009285_ghos.jpg
etsy,,,Funny Succulent Pot - Cactus Pot - Small Planter With Drainage - Ceramic Pot With Drainage - Housewarming Gift - White Pot With Bamboo Tray,,8.25,USD,11.0,25.0,,1240,False,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1292522557/funny-succulent-pot-cactus-pot-small,https://i.etsystatic.com/14669722/c/1783/1417/0/266/il/ce56e0/4155161863/il_340x270.4155161863_avao.jpg
etsy,,,"African Violet pot, fluted, purple, sage, moss, self watering, modern, Violet pot, self watering African violet pot,",,42.0,USD,,,,4061,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/698961618/african-violet-pot-fluted-purple-sage,https://i.etsystatic.com/5550030/r/il/cfa5f6/6441671125/il_340x270.6441671125_g4e9.jpg
etsy,,,"Spun Bamboo Plant Pot: Modern Indoor Planter, Boho Decor",,23.99,USD,29.99,20.0,,567,True,,,,,,False,True,indoor-planters,https://www.etsy.com/listing/1567053398/spun-bamboo-plant-pot-modern-indoor,https://i.etsystatic.com/47143800/r/il/2ffd9c/5362807470/il_340x270.5362807470_i2pj.jpg
etsy,,,Vintage Brown Glaze Studio Pottery Free Form Organic Pottery with Drainage Hole / Hand Built Handmade Ceramic Vase,,29.0,USD,,,,430,False,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/4556610451/vintage-brown-glaze-studio-pottery-free,https://i.etsystatic.com/11557549/c/1153/1153/60/383/il/a51e48/8387886564/il_340x270.8387886564_n9lx.jpg
etsy,,,Lewis & Clark and Sacagawea Fancy Plants Diorama Kit,,16.0,USD,,,,734,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/815867255/lewis-clark-and-sacagawea-fancy-plants,https://i.etsystatic.com/6700158/r/il/c0b495/5787193400/il_340x270.5787193400_64n8.jpg
etsy,,,"Original Otter Bowl, Flower Pot, Succulent Planter, 3D Printed, Wooden Dish",,39.5,USD,,,,609,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1451398658/original-otter-bowl-flower-pot-succulent,https://i.etsystatic.com/36489272/r/il/58b5e4/4835991434/il_340x270.4835991434_4igh.jpg
etsy,,,Colorful Indoor Planter - Ceramic Planter - Pottery Planter - Flower pot with drain holes - Planter with drainage - Herb Planter for indoors,,31.5,USD,,,,5224,False,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1465852215/colorful-indoor-planter-ceramic-planter,https://i.etsystatic.com/5153540/r/il/9be26c/5908992437/il_340x270.5908992437_cagi.jpg
etsy,,,Available! A Pair of Bamboo Half Moon Étagères with glass shelves Vintage modern furniture plant stand,,2100.0,USD,,,,112,False,,,,,,True,False,indoor-planters,https://www.etsy.com/listing/1743371869/a-pair-of-bamboo-half-moon-etageres-with,https://i.etsystatic.com/9363521/r/il/3d0c6e/8113039223/il_340x270.8113039223_hcz2.jpg
etsy,,,"16"" Planter Pot with Saucer \| Drainage Hole & Plug \| Indoor Plant Pot \| Houseplant Flower Pot \| Imitation Concrete Ceramic Planter Pot",,129.16,USD,172.21,25.0,,6799,True,,,,,,True,False,indoor-planters,https://www.etsy.com/listing/1889277782/16-planter-pot-with-saucer-drainage-hole,https://i.etsystatic.com/24265176/r/il/8f8a25/6849315483/il_340x270.6849315483_9tf4.jpg
etsy,,,Antique Roseville Rare Futura Pottery jardiniere planter Art Deco set 2 large scale 10.5 in 1928 American art pottery collectors pieces,,998.0,USD,,,,154,True,,,,,,True,False,indoor-planters,https://www.etsy.com/listing/4558838963/antique-roseville-rare-futura-pottery,https://i.etsystatic.com/59419661/r/il/428e5c/7802414211/il_340x270.7802414211_j9mc.jpg
etsy,,,"Colossal Herringbone 47 or 29 inch Indoor Plant Trellis, Modern Climbing Plant Support",,40.8,USD,48.0,15.0,,6803,True,,,,,,True,True,indoor-planters,https://www.etsy.com/listing/4554048037/colossal-herringbone-47-or-29-inch,https://i.etsystatic.com/23358680/r/il/743e13/8369374282/il_340x270.8369374282_mroo.jpg
etsy,,,"Sparkling Planters,Disco Planters,Round Ball Sparkling Plant Pot,Glitter Ball Flower Pot,Disco Ball Planter,Funky Gift for Mom,New Home Gift",,15.15,USD,23.31,35.0,,7,False,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/4522171243/sparkling-plantersdisco-plantersround,https://i.etsystatic.com/66276357/r/il/f87fdf/8186226117/il_340x270.8186226117_768b.jpg
etsy,,,"Volcano Planter \| Green or Mustard, Terracotta & Charcoal Layered Concrete Planter \| Pot \| Minimalist Planter \| Indoor Planter",,23.99,USD,,,,2049,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1067058649/volcano-planter-green-or-mustard,https://i.etsystatic.com/11222228/c/2418/1922/0/723/il/29e20a/4785055055/il_340x270.4785055055_caal.jpg
etsy,,,"Cute Pig Planter \| Indoor Succulent, Cactus Pot",,17.11,USD,,,,2131,False,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/596369788/pig-planter-piggy-planter-animal-planter,https://i.etsystatic.com/16989532/c/755/600/44/0/il/17f65f/1488700860/il_340x270.1488700860_3r74.jpg
etsy,,,"Round Endless Copper Trellis for Small Medium Large Plants, Plant Trellis for Indoor Plant, Hoya Trellis, Circle Trellis, Hoop Trellis",,13.95,USD,,,,1724,False,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/862294479/round-endless-copper-trellis-for-small,https://i.etsystatic.com/24812333/c/2463/1956/261/103/il/cfe716/4900454358/il_340x270.4900454358_oruu.jpg
etsy,,,Set of 2 Planters - Drainage Holes and Trays - Modern Indoor Plant Pots - 3D Printed Gift - Succulent and Cactus Planters,,20.29,USD,28.99,30.0,,1262,True,,,,,,False,True,indoor-planters,https://www.etsy.com/listing/1054169661/set-of-2-planters-drainage-holes-and,https://i.etsystatic.com/30566915/r/il/4f7368/6955462188/il_340x270.6955462188_5c10.jpg
etsy,,,"French Country Blue, Gray, White, Terracotta Planter, Rustic, Distressed, Aged Look, 4 or 6 in Clay Pot",,19.75,USD,,,,2176,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1715137936/french-country-blue-gray-white,https://i.etsystatic.com/5928796/r/il/1bca40/6029733681/il_340x270.6029733681_4kx1.jpg
etsy,,,Hanging Plant Holder \| Crochet Plant Hanger \| Hanging Plant Pot Holder \| Hanging Planter Indoor Garden Decor,,16.0,USD,20.0,20.0,,899,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/594216934/hanging-plant-holder-crochet-plant,https://i.etsystatic.com/9961161/c/2003/1592/0/924/il/17ebff/2210915763/il_340x270.2210915763_kdcv.jpg
etsy,,,Adorable Concrete Sloth Planter \| Small Succulent Holder \| Sloth Planter \| Air Plant Holder \| Sloth Decor,,22.0,USD,,,,1105,False,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1772743615/adorable-concrete-sloth-planter-small,https://i.etsystatic.com/22241268/r/il/b6d5e6/6171296420/il_340x270.6171296420_453k.jpg
etsy,,,The Original Juice Box Planter by LittleWolfArtCo,,17.0,USD,,,,1064,False,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1701403019/the-original-juice-box-planter-by,https://i.etsystatic.com/20660073/c/1162/1500/0/0/il/e0382a/7972231953/il_340x270.7972231953_30u3.jpg
etsy,,,"Custom Layered Concrete Planter: Choose Your Colors, Handmade",,25.99,USD,,,,2049,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1689652613/custom-layered-concrete-planter-choose,https://i.etsystatic.com/11222228/c/2462/1955/0/915/il/b4e39d/5863856267/il_340x270.5863856267_c65i.jpg
etsy,,,Hanging Ladder Propagation Station \| Three Tier Tube Vase Display,,22.49,USD,29.99,25.0,,834,False,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1223545341/hanging-ladder-propagation-station-three,https://i.etsystatic.com/35419484/r/il/b4e973/5468640533/il_340x270.5468640533_e0iq.jpg
etsy,,,"Minimalist Planter with Drainage & Saucer in White, Unique and Modern 3D-Printed Plant Pot, Sizes: 4"" 5"" 6"" 7"" 8"" \| Gift for Anyone",,14.25,USD,19.0,25.0,,4848,False,,,,,,False,True,indoor-planters,https://www.etsy.com/listing/1092571660/minimalist-planter-with-drainage-saucer,https://i.etsystatic.com/23823940/r/il/c57356/6333299273/il_340x270.6333299273_4apj.jpg
etsy,,,Vintage Italian Leopard Planter Large Hand Painted Ceramic Big Cat Cachepot,,573.25,USD,,,,5,False,,,,,,True,False,indoor-planters,https://www.etsy.com/listing/4559438419/vintage-italian-leopard-planter-large,https://i.etsystatic.com/65600761/c/1928/1928/175/699/il/2ed49b/8408510118/il_340x270.8408510118_k8u2.jpg
etsy,,,"Hanging SAKURA Rope Planter, Ribbed Design With Drainage and Drip Tray, 4,6,8 Inches, Green Black Navy Blue Pink White LARGE Plant Pot",,39.29,USD,,,,4353,False,,,,,,True,True,indoor-planters,https://www.etsy.com/listing/4375992890/hanging-sakura-rope-planter-ribbed,https://i.etsystatic.com/46547042/r/il/ffe0d4/7278479411/il_340x270.7278479411_3kdn.jpg
etsy,,,MIGHTY MAC Deck Planter &quot;Junior Mac&quot;](https://i.etsystatic.com/40178458/r/il/8f4e7e/7559114492/il_340x270.7559114492_l3fg.jpg)\\ \\,,239.0,USD,,,,618,False,,,,,,True,True,indoor-planters,https://www.etsy.com/listing/4407455667/new-mighty-mac-deck-planter-junior-mac,https://i.etsystatic.com/40178458/r/il/8f4e7e/7559114492/il_340x270.7559114492_l3fg.jpg
etsy,,,Large Macrame Plant Pot Hanger: Minimalist Boho Decor,,22.87,USD,30.49,25.0,,2813,True,,,,,,True,True,indoor-planters,https://www.etsy.com/listing/1712274310/large-macrame-plant-pot-hanger,https://i.etsystatic.com/28246911/c/925/1006/0/0/il/468fdb/7838916162/il_340x270.7838916162_2jpk.jpg
etsy,,,Casa Orchid Planter With Drainage Tray by Alté: Where Luxury Meets Function,,55.0,USD,,,,388,True,,,,,,False,True,indoor-planters,https://www.etsy.com/listing/1082576891/casa-orchid-planter-with-drainage-tray,https://i.etsystatic.com/24946429/c/3000/2384/0/333/il/db40fa/3553547454/il_340x270.3553547454_g5l5.jpg
etsy,,,"DIY Air Plant Terrarium Kit: Glass Globe, Moss & Flowers",,43.19,USD,71.99,40.0,,3018,True,,,,,,False,True,indoor-planters,https://www.etsy.com/listing/1519509329/diy-air-plant-terrarium-kit-glass-globe,https://i.etsystatic.com/8269544/r/il/be21bd/3315210591/il_340x270.3315210591_sb2o.jpg
etsy,,,Tennis player gift plant pot happy face indoor planter birthday gift flower pot tennis player Tennis liebhaber gift father's day gift,,27.29,USD,42.0,35.0,,975,False,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1711275131/tennis-player-gift-plant-pot-happy-face,https://i.etsystatic.com/48387756/c/1687/1687/568/0/il/6ae811/6251568586/il_340x270.6251568586_9wda.jpg
etsy,,,Yellow terracotta concrete planter box \| Minimalist planter pot \| Succulent plant planter \| Rectangular plant pot \| Nursery planter box pot,,28.56,USD,33.61,15.0,,350,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1248891465/yellow-terracotta-concrete-planter-box,https://i.etsystatic.com/26749119/c/1429/1135/0/6/il/d42915/5200315747/il_340x270.5200315747_e9dx.jpg
etsy,,,Death Star / Star Wars / Planter / Hand Painted,,16.5,USD,22.0,25.0,,2961,True,,,,,,False,True,indoor-planters,https://www.etsy.com/listing/1324387805/death-star-star-wars-planter-hand,https://i.etsystatic.com/34352609/c/2400/1907/0/471/il/e5c44c/5214133262/il_340x270.5214133262_aehm.jpg
etsy,,,"Copper Plant Sticks, Metal Plant Supports, Decorative Plant Stakes, Houseplant Sticks, Multiple Design Options",,14.4,USD,16.0,10.0,,2784,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1534717236/copper-plant-sticks-metal-plant-supports,https://i.etsystatic.com/24766666/c/3000/3000/0/0/il/680bbc/7385546191/il_340x270.7385546191_ev5w.jpg
etsy,,,"Vintage Lefton Turkey Planter, Thanksgiving Table Decor, Fall Entryway Plant Holder, Autumn Mantel Plant Pot, TINY CHIPS! Centerpiece",,85.0,USD,,,,3898,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/4538472821/vintage-lefton-turkey-planter,https://i.etsystatic.com/13451824/r/il/0e814c/8257061928/il_340x270.8257061928_1n6z.jpg
etsy,,,"Virus Planter, Bacteriophage Pen/Pencil Holder Gift, Biology Minimalist 3D Print, Science Office Decoration, Gift for Teachers",,14.32,USD,,,,7041,False,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/751337734/virus-planter-bacteriophage-penpencil,https://i.etsystatic.com/20218219/c/3000/1686/0/0/il/b2bfd7/2135585484/il_340x270.2135585484_ltf6.jpg
etsy,,,"Hand Painted Floral Terracotta Planter, Home Decor, 6 Inch, Strawberry",,23.99,USD,,,,1741,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/4476712566/hand-painted-floral-terracotta-planter,https://i.etsystatic.com/8230526/r/il/d46b84/7884263569/il_340x270.7884263569_783i.jpg
etsy,,,"Fae Cauldron Planter, Gothic Bowl, Fantasy Decor, Candy Dish, Bookish Home Decor",,14.99,USD,,,,104,False,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/4518576737/fae-cauldron-planter-gothic-bowl-fantasy,https://i.etsystatic.com/64378283/r/il/fc5396/8112923954/il_340x270.8112923954_h7rj.jpg
etsy,,,Honeycomb Bee Pot with Drainage Saucer: Hand-Painted Indoor Planter,,17.25,USD,,,,102,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1874142726/honeycomb-bee-pot-with-drainage-saucer,https://i.etsystatic.com/37712951/r/il/055de7/6758840588/il_340x270.6758840588_sd7m.jpg
etsy,,,"SCANDINORDICA Silver Disco Ball Planter: 8"" Hanging Planter with Macrame Hanger, Chain, Acrylic Stand and Insert Pot",,35.99,USD,,,,836,False,,,,,,False,True,indoor-planters,https://www.etsy.com/listing/1055306514/scandinordica-silver-disco-ball-planter,https://i.etsystatic.com/31084346/r/il/8a6923/5623652483/il_340x270.5623652483_7u0m.jpg
etsy,,,"basket planter, planter pack, big planter, basket for plants pot, blanket basket, bathroom organizer, plant holder, planter bag, PTB 63-2",,26.8,USD,89.33,70.0,,13688,True,,,,,,True,True,indoor-planters,https://www.etsy.com/listing/1532632697/basket-planter-planter-pack-big-planter,https://i.etsystatic.com/30449428/c/660/660/171/37/il/5308fb/7336976417/il_340x270.7336976417_t991.jpg
etsy,,,"Mid-Century Modern Pot in Matte Olive Green, Pots with Drainage and Saucer, Succulent, Cacti and House Plant Planter, Lightweight",,36.0,USD,,,,5273,False,,,,,,True,True,indoor-planters,https://www.etsy.com/listing/1343513527/mid-century-modern-pot-in-matte-olive,https://i.etsystatic.com/24822223/c/2048/2048/0/0/il/9918c8/8115392855/il_340x270.8115392855_mgny.jpg
etsy,,,Desmodium Blue Bell Bonsai with purple flower Real Picture small size,,726.72,USD,,,,39,True,,,,,,True,False,indoor-planters,https://www.etsy.com/listing/4559771668/desmodium-blue-bell-bonsai-with-purple,https://i.etsystatic.com/42665286/r/il/40f45b/8410686908/il_340x270.8410686908_61pw.jpg
etsy,,,Modern Hanging Planter with Removable Insert \| 3D Printed Hanging Plant Pot \| Scandinavian Indoor Planter \| Minimalist Decor,,26.21,USD,34.95,25.0,,16684,False,,,,,,True,False,indoor-planters,https://www.etsy.com/listing/4542105927/modern-hanging-planter-with-removable,https://i.etsystatic.com/14386622/c/1005/1005/55/329/il/02417b/8289499102/il_340x270.8289499102_qe16.jpg
etsy,,,Large Ceramic Hanging Modern Boho Planter Pot in White and Beige,,24.92,USD,31.15,20.0,,6441,False,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/920654455/large-ceramic-hanging-modern-boho,https://i.etsystatic.com/24758479/r/il/30b5bf/7269286595/il_340x270.7269286595_8gou.jpg
etsy,,,"Concrete Planter – Rectangular Architectural Centerpiece for Indoor & Outdoor Decor, 36” Handmade Modern Succulent Display",,235.0,USD,,,,411,True,,,,,,False,True,indoor-planters,https://www.etsy.com/listing/267948938/long-concrete-succulent-planter-handmade,https://i.etsystatic.com/6275231/r/il/536536/920675859/il_340x270.920675859_9iuv.jpg
etsy,,,"Oak Leaf Acorn Planter Pot, Rustic Cement Planter, Woodland Cottagecore Decor",,33.11,USD,38.95,15.0,,115,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/4461575229/oak-leaf-acorn-planter-pot-rustic-cement,https://i.etsystatic.com/59243184/r/il/e7b910/7987562275/il_340x270.7987562275_xgxa.jpg
etsy,,,XL Linea Windowsill Planter,,194.0,USD,,,,145,True,,,,,,False,True,indoor-planters,https://www.etsy.com/listing/528260470/xl-linea-windowsill-planter,https://i.etsystatic.com/11552899/c/3000/2382/0/617/il/10659c/1628947307/il_340x270.1628947307_1t5f.jpg
etsy,,,"Custom colors: 3"" casita planter for cacti and succulents",,32.0,USD,,,,179,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1300599347/custom-colors-3-casita-planter-for-cacti,https://i.etsystatic.com/37242433/r/il/1432ee/6918914621/il_340x270.6918914621_gwa3.jpg
etsy,,,"Hand Painted Italian Crystal Vase, Colorful Luxury Flower Vase, Modern Home Decor, Unique Art Glass, Made in Italy, Bubbly Pink",,323.6,USD,,,,277,False,,,,,,False,True,indoor-planters,https://www.etsy.com/listing/1374564873/vase-bubbly-pink-bohemian-crystal-hand,https://i.etsystatic.com/11276529/c/1227/1227/294/885/il/5aa9b4/6460818837/il_340x270.6460818837_igoi.jpg
etsy,,,"Boho Wall Planter: A Touch of Nature, Elevated",,29.95,USD,,,,132,False,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1752867802/boho-wall-planter-a-touch-of-nature,https://i.etsystatic.com/27163600/r/il/c22590/8388757421/il_340x270.8388757421_fmq2.jpg
etsy,,,"Cozy Book Planter for Readers, Stack of Books Plant Pot with Drainage, Customizable Colors",,16.76,USD,23.95,30.0,,432,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1884106878/cozy-book-planter-for-readers-stack-of,https://i.etsystatic.com/56675552/r/il/292ac9/7031197737/il_340x270.7031197737_s9ge.jpg
etsy,,,Black Rounded Stripe with Turquoise Ceramic Planter-medium with drainage tray,,55.0,USD,,,,1024,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1536811687/black-rounded-stripe-with-turquoise,https://i.etsystatic.com/14972058/r/il/46b9f0/5199532811/il_340x270.5199532811_88t7.jpg
etsy,,,Small Amber Glass Apothecary Vase,,20.0,USD,,,,658,True,,,,,,False,True,indoor-planters,https://www.etsy.com/listing/1532658203/small-amber-glass-apothecary-vase,https://i.etsystatic.com/15257124/c/2250/1788/0/836/il/59b09a/3809604924/il_340x270.3809604924_2yxu.jpg
etsy,,,"Premium Succulent Planter Pot Bonsai Lotus Pot, Ceramic with Decorative Copper Patina Glaze, Goldfish Pot",,36.99,USD,,,,2788,True,,,,,,False,True,indoor-planters,https://www.etsy.com/listing/1670555854/premium-succulent-planter-pot-bonsai,https://i.etsystatic.com/28048936/r/il/2d03c5/4150721224/il_340x270.4150721224_5myd.jpg
etsy,,,"Mustard Yellow Plant Pot Cover, Fabric Planter Sleeve, Warm Minimal Plant Decor",,12.12,USD,,,,1347,True,,,,,,False,False,indoor-planters,https://www.etsy.com/listing/1041510921/mustard-yellow-plant-pot-cover-cotton,https://i.etsystatic.com/26836050/r/il/b68c5e/5297395737/il_340x270.5297395737_cs3o.jpg
etsy,,,Wooden centerpiece tray \| Long French country Mantle tray Rustic riser centerpiece \| Large Modern farmhouse Primitive Dining Room Table Tray,,120.0,USD,160.0,25.0,,1405,True,,,,,,True,True,decorative-trays,https://www.etsy.com/listing/1511962798/wooden-centerpiece-tray-french-country,https://i.etsystatic.com/37876304/r/il/455f7b/8303924711/il_340x270.8303924711_8j6u.jpg
